BatchID,param,grid_value,grid_log,nll_prof,nll_min,nll_thresh_95,sse_min,n_fixed
F11,lambda,9.999999999999997e-06,-11.512925464970229,6.831606129981895,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,1.3295312450578338e-05,-11.228099032185659,6.816762154550373,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,1.767653331585031e-05,-10.94327259940109,6.796995415109536,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,2.3501503347728746e-05,-10.658446166616521,6.770659566462113,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,3.124598300663666e-05,-10.373619733831951,6.735546961994109,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,4.154251068986956e-05,-10.088793301047382,6.688688932601208,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,5.523206596033066e-05,-9.803966868262812,6.626078458240048,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,7.343275742335483e-05,-9.519140435478242,6.542279955031369,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,9.763114540510286e-05,-9.234314002693672,6.429870906683748,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.0001298036583068686,-8.949487569909104,6.278625724576803,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.00017257801944179269,-8.664661137124535,6.074290832026258,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.00022944786905806173,-8.379834704339965,5.796685392109525,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.0003050581110246317,-8.095008271555395,5.41663808028261,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.0004055842901655692,-7.810181838770826,4.890810657807326,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
