hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,gamma,mean_rmse,std_rmse,median_best_epoch,optimizer,seed,diluent_encoding,prior_mode,tau_fixed_value,forward_method,t0_as_initial_condition,sigma_main,t0_atol,reg_csv
42,5,swish,0.0,True,0.006678199651563403,0.00036510448454083247,0.04596621282398701,0.02172170930703097,98,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
43,5,swish,0.0,True,0.011948243200109673,0.024885512401706646,0.041570702195167536,0.009123697145149452,81,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
44,5,swish,0.0,True,0.009717626212593262,0.00977372859730238,0.046774294972419736,0.01864221555111116,62,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
39,5,swish,0.0,True,0.011193659464828249,0.00026156119141848176,0.04375051446259022,0.016858515561232076,121,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
42,5,swish,0.0,True,0.006943075081836997,0.0001923931721721216,0.042514964938163764,0.010404769765413928,103,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
40,5,swish,0.0,True,0.008723557892508773,0.00048218871046498837,0.04265262745320797,0.009180328725513241,56,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
24,5,swish,0.0,True,0.012552979413636684,0.00022546448028904623,0.044406048953533166,0.01526564666968336,85,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,2,swish,0.0,True,0.010494903667720205,0.01288477064525678,0.05560150519013405,0.02289115946581501,51,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,5,swish,0.1,True,0.013702361196555069,0.0013051412198922141,0.046944061666727065,0.009939279007611079,112,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
21,5,swish,0.0,True,0.0073974131942808295,0.0001706398599394431,0.04791438356041909,0.015302261194444826,60,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
23,5,mish,0.0,True,0.01141445821915735,0.017758537837033687,0.040877815335989,0.006284690891075482,81,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,5,swish,0.0,True,0.00986040651854903,0.00031854977228653914,0.04018847271800041,0.008678892838526443,83,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
40,5,swish,0.0,True,0.005682477296770304,0.00019490539825803104,0.04818523526191711,0.022346002770401958,149,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.008219825712959284,0.00016254520301489772,0.04244917668402195,0.008167586083703255,153,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
19,5,leakyrelu,0.0,True,0.006209069447832209,0.0002658231721525794,0.05468045100569725,0.013727229625055971,147,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
24,5,swish,0.2,True,0.0091844160974123,0.011027157220015193,0.05068221911787986,0.01825638985020555,194,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.012391936246365113,0.0002125544682156703,0.038958441093564035,0.00662254741247543,47,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,5,swish,0.0,True,0.004964197216237243,0.003082756124699193,0.03951144926249981,0.008766297212396867,155,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,5,swish,0.0,True,0.0046348989998920755,0.006877857922203865,0.04569113403558731,0.016893306156303974,98,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.0052905888001572475,0.002497799910261057,0.03892533555626869,0.006817314643228997,215,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.005437286380453454,0.0018887106873890875,0.04554495923221112,0.02275765074512891,179,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
23,5,swish,0.0,True,0.006015994383141225,0.0016855921281844744,0.04085398390889168,0.012267952686573635,194,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.00744374467803787,0.001967868898990993,0.0385957233607769,0.006360776473690143,109,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.007069383671519837,0.0003813711777758576,0.046021733433008194,0.017897599720036125,77,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,mish,0.0,True,0.007493691221426272,0.0014636939077654696,0.048360997810959816,0.018775547920810442,78,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
36,5,swish,0.0,True,0.006646127427216843,0.0022371231918922024,0.04349321313202381,0.01754532640510955,179,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.008484490892838209,0.0002425470706167084,0.04409384541213512,0.02038171054711393,106,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,5,swish,0.0,True,0.007875567168486938,0.0007638331642598862,0.04357182644307613,0.018386940973070687,90,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
20,5,swish,0.0,True,0.009058623977514144,0.0011087154055407476,0.04130574315786362,0.005733317760581983,80,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
62,5,swish,0.0,True,0.005218921312346831,0.0006049477116886755,0.03931806981563568,0.007768828855977888,128,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
24,5,swish,0.0,True,0.006975696361060245,0.0023789814550612865,0.048390805721282966,0.021736674397644727,133,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
23,5,swish,0.0,True,0.010264892310240236,0.00021710839380000813,0.04508723244071007,0.02013296761771934,120,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.1,True,0.006163851334108609,0.19524638707621286,0.04545031189918518,0.0066780796861433825,88,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
22,5,swish,0.0,True,0.03609212318309444,0.0003299770899442169,0.05042968913912773,0.010758627692175584,150,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,5,swish,0.0,True,0.008344286008168179,0.0034501296222902212,0.039399640262126924,0.00942433632692668,103,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.0075232056036784265,0.013865525529878542,0.043134624511003486,0.014770116307524946,100,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
24,5,mish,0.0,True,0.009479475098308852,0.0009099097222546213,0.03930471241474152,0.009627081309412056,162,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,2,swish,0.2,True,0.011210314814101693,0.0002897595649867395,0.05210261642932892,0.012704348707291523,78,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.006517017953117264,0.00043430999133426144,0.04696111381053925,0.01880806977520688,103,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,swish,0.0,True,0.010352201934411895,0.020281795625574868,0.04741074331104755,0.019095624674586413,106,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
59,5,leakyrelu,0.0,True,0.008831913949843265,0.00020742924679922875,0.05980168655514718,0.021746541794848504,89,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
23,5,swish,0.0,True,0.005820992633813372,0.00015420727448115578,0.04564338065683842,0.016354201820311824,113,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,5,swish,0.0,True,0.007101216228733995,0.0002585973847087726,0.0385806106030941,0.007733858923880161,94,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,5,gelu,0.0,True,0.0070203695527841035,0.0002572734553945141,0.04459852278232575,0.01320034861226006,81,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.00725438420432275,0.00024039288426748524,0.038368722796440116,0.008919386248809993,211,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
56,5,swish,0.0,True,0.007466266305308092,0.0003345758908858971,0.04762771688401698,0.022363010096002882,147,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.006485164093219556,0.0002792235801988003,0.039534328132867814,0.008327657038767188,126,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.006878860978984013,0.00017691216209395468,0.04438494518399239,0.019839553092625858,153,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,swish,0.0,True,0.007661613297633751,0.0002408503217765552,0.04862445257604122,0.023718642976752708,111,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,5,swish,0.0,True,0.00803166414267902,0.00013944205554149597,0.04219724833965301,0.007239820699472607,52,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.0,True,0.007150267872256718,0.0026869907920703986,0.03462418355047703,0.005046033534343854,82,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,mish,0.0,True,0.006937067512040506,0.0030017069642837703,0.04684687703847885,0.01923190589481114,60,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,3,swish,0.0,True,0.006070783888185495,0.000357662106614187,0.0445747472345829,0.012847370843265954,92,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.007268034254581319,0.00250148938852959,0.03784911297261715,0.007064568465052754,117,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
37,5,swish,0.0,True,0.007341769011041394,0.004887928756731607,0.03871377930045128,0.012768015805261214,116,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
37,5,swish,0.0,True,0.007294766827713271,0.004687237854788467,0.0501757562160492,0.027872553497785425,60,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
35,5,swish,0.1,True,0.007800704834316642,0.002173287214267981,0.043605244159698485,0.004535614927157992,151,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
38,5,swish,0.0,True,0.0064178822213811215,0.0029192188384431325,0.03847871609032154,0.007448930316436905,200,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,5,swish,0.0,True,0.006555443289673084,0.003502379478571179,0.04590967409312725,0.02196903182249988,122,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
37,5,swish,0.0,True,0.007044879010715789,0.0025580069808237944,0.04719362743198872,0.01867605333654769,88,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
38,5,swish,0.0,True,0.006648488253256649,0.0018704392283613066,0.03939448818564415,0.008100214154130888,114,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,5,swish,0.0,True,0.006211736258062275,0.002825452464811514,0.047083937749266634,0.021529271392151446,78,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
36,5,swish,0.2,True,0.0076413776358341375,0.0026963550789404853,0.04861038029193878,0.009450857110478056,125,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
40,5,swish,0.0,True,0.007301965148816969,0.0040818883084646354,0.04351085908710957,0.02138950651690084,156,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.0,True,0.008255977321851661,0.0020005995477765373,0.04561075121164322,0.01986131287840556,87,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
38,2,leakyrelu,0.0,True,0.006631312426263806,0.004665812506682038,0.06368982642889022,0.023130938708871347,127,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,mish,0.0,True,0.007154493555708495,0.007909181256903706,0.04152394905686378,0.007893322381305667,92,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.00829114347028374,0.003253933817126468,0.04490547180175782,0.021238739086975482,107,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,swish,0.0,True,0.0077308196908635815,0.005520453756014764,0.03832930773496628,0.005813412147183208,105,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,swish,0.0,True,0.007770871498765698,0.0039540418851333504,0.0398005411028862,0.007108524324251349,78,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,swish,0.0,True,0.00572617451153792,0.00661096104803458,0.047683097794651984,0.019710342186776503,80,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,swish,0.0,True,0.007304456922068402,0.005552423641040493,0.04579705484211445,0.018963781226581312,76,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
38,5,gelu,0.0,True,0.006373381864169546,0.0023189987992779265,0.03910795599222183,0.0067081025409036895,131,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,5,swish,0.0,True,0.008645068666479365,0.002666974032658394,0.04405501037836075,0.015395041911170587,95,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.0,True,0.008030881382657111,0.003442965585003598,0.040503332018852235,0.0069108311663427045,108,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.006811329988339086,0.0015658754605599801,0.04337683692574501,0.01661428945665963,136,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
40,5,swish,0.0,True,0.006126075807539151,0.005608953161431638,0.0434352308511734,0.01489911400624955,136,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.0,True,0.007448240448083941,0.009853899262193723,0.042588746547698966,0.00912604414104433,58,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.008421230092992255,0.0018649910917320734,0.03707992620766163,0.0066323699227904785,72,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.006886305908439974,0.002270722403576068,0.046389223262667666,0.01907267877821096,108,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.007921424227418544,0.0078001040666429424,0.03706924691796303,0.006543971516895773,114,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
33,5,mish,0.1,True,0.008363843707319607,0.011308422066045898,0.04359262585639954,0.009315844517940682,115,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,5,swish,0.0,True,0.007923447904441413,0.008304119858835063,0.04415600597858429,0.01684332647171211,113,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.009164775946169441,0.0079604832419513,0.0404842559248209,0.009307728692844928,118,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,swish,0.0,True,0.006425422185996188,0.001865527545064845,0.039833458885550496,0.009815195186879127,128,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.008443371744812508,0.0014628313481487446,0.038554589822888376,0.00724567372307316,93,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,swish,0.2,True,0.008466180083354344,0.0014696460506094086,0.04937022179365158,0.011756340176524369,133,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.0026398658189925235,0.0011567503882025571,0.04416364058852197,0.015789326410981772,172,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.0,True,0.007816360675296992,0.002013511898347228,0.04316610544919968,0.010885063974404282,99,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
33,5,swish,0.0,True,0.00874453887978157,0.001376224565686434,0.03824574612081051,0.007299213669577469,133,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,swish,0.0,True,0.008554193709734781,0.0013826510875118586,0.04441362954676152,0.014243266808519006,72,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
