hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,mean_rmse,std_rmse
12,2,leakyrelu,0.0,True,0.01,0.08338752102364816,0.02666908566582974
12,2,leakyrelu,0.0,True,0.02,0.07537026045607463,0.028177323946752694
12,2,leakyrelu,0.0,True,0.03,0.08177394294002563,0.02468308845158008
12,2,leakyrelu,0.1,True,0.01,0.08386209081142057,0.025669611032403228
12,2,leakyrelu,0.1,True,0.02,0.07267546120163873,0.027050984384125086
12,2,leakyrelu,0.1,True,0.03,0.06541043963325574,0.019081996813495025
12,2,gelu,0.0,True,0.01,0.08340109187774222,0.021538355731396255
12,2,gelu,0.0,True,0.02,0.06738736152551952,0.015955168517676994
12,2,gelu,0.0,True,0.03,0.06755011234663673,0.02174326872419701
12,2,gelu,0.1,True,0.01,0.08150240637182295,0.026701274089026263
12,2,gelu,0.1,True,0.02,0.08001510805463928,0.02692813042315147
12,2,gelu,0.1,True,0.03,0.06297869243639799,0.01468218473467366
12,3,relu,0.0,True,0.01,0.07524768602101885,0.019340541655818826
12,3,relu,0.0,True,0.02,0.07027028857818836,0.018319923970706743
12,3,relu,0.0,True,0.03,0.07344562263259605,0.016530981596406282
12,3,relu,0.1,True,0.01,0.08434183477522897,0.02748511517381749
12,3,relu,0.1,True,0.02,0.07105401061802832,0.011423386023393527
12,3,relu,0.1,True,0.03,0.060833531655193736,0.011694850287141366
12,3,tanh,0.0,True,0.01,0.08863224112145042,0.02548964095146159
12,3,tanh,0.0,True,0.02,0.07822454708301428,0.02973482757413017
12,3,tanh,0.0,True,0.03,0.06788433629922927,0.02295296462445943
12,3,tanh,0.1,True,0.01,0.07577456031943003,0.015431980379942681
12,3,tanh,0.1,True,0.02,0.07830178809282802,0.029941548857875925
12,3,tanh,0.1,True,0.03,0.07373256697566283,0.020609027374445924
12,3,swish,0.0,True,0.01,0.07783325556604773,0.028528710235513125
12,3,swish,0.0,True,0.02,0.06767268665425134,0.02296375141281234
12,3,swish,0.0,True,0.03,0.06241956853114376,0.02349084661025569
12,3,swish,0.1,True,0.01,0.06798786473859546,0.017135849241997982
12,3,swish,0.1,True,0.02,0.06740354690727471,0.02559461554598181
12,3,swish,0.1,True,0.03,0.06458934701615855,0.023079060765434943
12,3,leakyrelu,0.0,True,0.01,0.07686645149716598,0.023768597395564323
12,3,leakyrelu,0.0,True,0.02,0.07198609390768328,0.02186903770504548
12,3,leakyrelu,0.0,True,0.03,0.07681995143583456,0.021206346394217482
12,3,leakyrelu,0.1,True,0.01,0.06613425508108625,0.021873651824320658
12,3,leakyrelu,0.1,True,0.02,0.07659212381674887,0.023558205466460855
12,3,leakyrelu,0.1,True,0.03,0.06253039524395405,0.017956700281858258
12,3,gelu,0.0,True,0.01,0.07347343547664664,0.02083437548344514
12,3,gelu,0.0,True,0.02,0.07712989754763183,0.02561385277105273
12,3,gelu,0.0,True,0.03,0.07107734903208833,0.03163910982885418
12,3,gelu,0.1,True,0.01,0.07584662814666147,0.02670308308357921
12,3,gelu,0.1,True,0.02,0.06629950107401608,0.021045289494011167
12,3,gelu,0.1,True,0.03,0.06951471941816106,0.025084342123936003
12,4,relu,0.0,True,0.01,0.07983505709663757,0.026597577593134424
12,4,relu,0.0,True,0.02,0.07034963565023375,0.02668396618769069
12,4,relu,0.0,True,0.03,0.08238036047270231,0.031762626383016836
12,4,relu,0.1,True,0.01,0.07582216841028368,0.0348320394691608
12,4,relu,0.1,True,0.02,0.07395478273093135,0.02431432783930049
12,4,relu,0.1,True,0.03,0.06661951851951395,0.01963838777238061
12,4,tanh,0.0,True,0.01,0.06923574570480404,0.02140570790692738
12,4,tanh,0.0,True,0.02,0.06617166024036128,0.01653049990659378
12,4,tanh,0.0,True,0.03,0.07498627012603927,0.02986981716188789
12,4,tanh,0.1,True,0.01,0.07064016890009248,0.015413242898578898
12,4,tanh,0.1,True,0.02,0.08519624922094804,0.026373280342329226
12,4,tanh,0.1,True,0.03,0.06693396413736387,0.015066708885176682
12,4,swish,0.0,True,0.01,0.06709528120150347,0.03273835924154933
12,4,swish,0.0,True,0.02,0.06339280611114978,0.020870923930414703
12,4,swish,0.0,True,0.03,0.059885441738235276,0.02098930685402016
12,4,swish,0.1,True,0.01,0.07194039500833346,0.029144041961103824
12,4,swish,0.1,True,0.02,0.07387018079464501,0.02991313877737578
12,4,swish,0.1,True,0.03,0.06673261500030417,0.02588235929341451
12,4,leakyrelu,0.0,True,0.01,0.0766678604594572,0.024492439196615427
12,4,leakyrelu,0.0,True,0.02,0.0887833191733138,0.0298116415298373
12,4,leakyrelu,0.0,True,0.03,0.07587893449929176,0.02741193053346301
12,4,leakyrelu,0.1,True,0.01,0.08072904498615073,0.03595404171979849
12,4,leakyrelu,0.1,True,0.02,0.06928544024105535,0.015299849106439396
12,4,leakyrelu,0.1,True,0.03,0.07831955609754097,0.023207357542417525
12,4,gelu,0.0,True,0.01,0.0712840751999512,0.021775168850013668
12,4,gelu,0.0,True,0.02,0.06397706216716674,0.02435102401493681
12,4,gelu,0.0,True,0.03,0.06075516646537369,0.01712945296827109
12,4,gelu,0.1,True,0.01,0.07692935716525624,0.02299853368792534
12,4,gelu,0.1,True,0.02,0.06912811310094871,0.013710399148768815
12,4,gelu,0.1,True,0.03,0.06050733573053727,0.02068064817076231
12,5,relu,0.0,True,0.01,0.07611762575409288,0.0310027147363323
12,5,relu,0.0,True,0.02,0.09322797722854928,0.039175147430348535
12,5,relu,0.0,True,0.03,0.0845420374317387,0.03550019324939708
12,5,relu,0.1,True,0.01,0.097950287598531,0.029129787207963605
12,5,relu,0.1,True,0.02,0.07338766831993931,0.018367080288133702
12,5,relu,0.1,True,0.03,0.08351479333329925,0.03063225066079902
12,5,tanh,0.0,True,0.01,0.07313014454311914,0.019423422242948744
12,5,tanh,0.0,True,0.02,0.06812003385563067,0.02331005932560169
12,5,tanh,0.0,True,0.03,0.07285334626827349,0.026520675485779188
12,5,tanh,0.1,True,0.01,0.07392371953216867,0.0206921905336279
12,5,tanh,0.1,True,0.02,0.07650248801768803,0.020097480660867185
12,5,tanh,0.1,True,0.03,0.08111103023619942,0.019831840419657697
12,5,swish,0.0,True,0.01,0.06509858519306715,0.013932359529812257
12,5,swish,0.0,True,0.02,0.0605921425706472,0.019323178336367874
12,5,swish,0.0,True,0.03,0.07073479655243828,0.0365030867442082
12,5,swish,0.1,True,0.01,0.07539659500431672,0.02846426247311233
12,5,swish,0.1,True,0.02,0.06809581661141692,0.03018100068981284
12,5,swish,0.1,True,0.03,0.059027740437123014,0.01735451317657727
12,5,leakyrelu,0.0,True,0.01,0.07805589106733342,0.0338969180650618
12,5,leakyrelu,0.0,True,0.02,0.08016598275902406,0.03511546297641223
12,5,leakyrelu,0.0,True,0.03,0.06128209653792895,0.012185159459217
12,5,leakyrelu,0.1,True,0.01,0.07860424062618046,0.01935554223157036
12,5,leakyrelu,0.1,True,0.02,0.07030767184162554,0.013098147519081059
12,5,leakyrelu,0.1,True,0.03,0.08137677492070135,0.020639281040908158
12,5,gelu,0.0,True,0.01,0.07119667702391694,0.02272841059548264
12,5,gelu,0.0,True,0.02,0.06967464062249909,0.02802859544179025
12,5,gelu,0.0,True,0.03,0.06995971435920326,0.021495967322517646
12,5,gelu,0.1,True,0.01,0.07612680697923715,0.01822888614380028
12,5,gelu,0.1,True,0.02,0.06546472684293543,0.015333758816140138
12,5,gelu,0.1,True,0.03,0.06543614513379528,0.02110160501369813
13,2,relu,0.0,True,0.01,0.0775719164174566,0.021682074896855603
13,2,relu,0.0,True,0.02,0.06806536831635343,0.020738675782106697
13,2,relu,0.0,True,0.03,0.07890821669864707,0.026695701256778427
13,2,relu,0.1,True,0.01,0.07046239284225495,0.020703882959698463
13,2,relu,0.1,True,0.02,0.06553175807565985,0.019648771011114386
13,2,relu,0.1,True,0.03,0.06480456479728622,0.013325633076946465
13,2,tanh,0.0,True,0.01,0.09613682384168754,0.02483359104413612
13,2,tanh,0.0,True,0.02,0.08365782869036048,0.03218963817693612
13,2,tanh,0.0,True,0.03,0.08019406849848551,0.026349369925703223
13,2,tanh,0.1,True,0.01,0.09193770836817099,0.02946151971867
13,2,tanh,0.1,True,0.02,0.08549651187890481,0.020907422518441902
13,2,tanh,0.1,True,0.03,0.08291921342376128,0.0316038843759356
13,2,swish,0.0,True,0.01,0.06807199659276618,0.02753871960883992
13,2,swish,0.0,True,0.02,0.07216879403417187,0.02914516226891092
13,2,swish,0.0,True,0.03,0.0623285057570222,0.025663005306243814
13,2,swish,0.1,True,0.01,0.07507709523915554,0.019533780749055044
13,2,swish,0.1,True,0.02,0.06673249569829279,0.017429562304459408
13,2,swish,0.1,True,0.03,0.06563997355765161,0.016729949979413156
13,2,leakyrelu,0.0,True,0.01,0.07990785212805976,0.03323594356668619
13,2,leakyrelu,0.0,True,0.02,0.08064869036458974,0.029119650623136636
13,2,leakyrelu,0.0,True,0.03,0.07484534833714586,0.02749590421015129
13,2,leakyrelu,0.1,True,0.01,0.07787266019566239,0.019472293582099832
13,2,leakyrelu,0.1,True,0.02,0.07335436356405764,0.028153448086186143
13,2,leakyrelu,0.1,True,0.03,0.06778970588958656,0.02078061475111649
13,2,gelu,0.0,True,0.01,0.073984011414036,0.03082068226443848
13,2,gelu,0.0,True,0.02,0.06445530879410859,0.028697190552940663
13,2,gelu,0.0,True,0.03,0.0647364534602499,0.02921660517369017
13,2,gelu,0.1,True,0.01,0.067431676368988,0.01619957574859559
13,2,gelu,0.1,True,0.02,0.05891661139793875,0.015225637076182009
13,2,gelu,0.1,True,0.03,0.06491719079086168,0.01577782616509591
13,3,relu,0.0,True,0.01,0.07216875251928327,0.01565835560856696
13,3,relu,0.0,True,0.02,0.07585591869416224,0.022512873511129173
13,3,relu,0.0,True,0.03,0.07143258741159783,0.017386170539410627
13,3,relu,0.1,True,0.01,0.07964278643223223,0.020349785970167743
13,3,relu,0.1,True,0.02,0.07027928766784294,0.022662123699564225
13,3,relu,0.1,True,0.03,0.07927703553722915,0.02766920170884883
13,3,tanh,0.0,True,0.01,0.08901333625703686,0.029619608464091174
13,3,tanh,0.0,True,0.02,0.073951841129743,0.031855809594854616
13,3,tanh,0.0,True,0.03,0.062062522620959626,0.018201628801929742
13,3,tanh,0.1,True,0.01,0.07629431595665412,0.013897985356231421
13,3,tanh,0.1,True,0.02,0.07753589492234954,0.02020496762614958
13,3,tanh,0.1,True,0.03,0.06741069146497394,0.01562751170976525
13,3,swish,0.0,True,0.01,0.06943337712738955,0.02258680703009166
13,3,swish,0.0,True,0.02,0.05980788910291347,0.027112995361036042
13,3,swish,0.0,True,0.03,0.06748594905910674,0.031025110334983407
13,3,swish,0.1,True,0.01,0.06990237839625088,0.0257114795686506
13,3,swish,0.1,True,0.02,0.07818356107901575,0.02967315671065336
13,3,swish,0.1,True,0.03,0.05886877573039787,0.01625930020439607
13,3,leakyrelu,0.0,True,0.01,0.07507975785880673,0.014389226044273987
13,3,leakyrelu,0.0,True,0.02,0.08079115897595866,0.0355522788224182
13,3,leakyrelu,0.0,True,0.03,0.06955255139416193,0.025992480629484647
13,3,leakyrelu,0.1,True,0.01,0.06898119834504399,0.020625195354171656
13,3,leakyrelu,0.1,True,0.02,0.07325376239586168,0.01827792637456769
13,3,leakyrelu,0.1,True,0.03,0.06734524211625653,0.013345702906233598
13,3,gelu,0.0,True,0.01,0.07299331180338701,0.014008169776302226
13,3,gelu,0.0,True,0.02,0.07104330133287329,0.03205861130635702
13,3,gelu,0.0,True,0.03,0.06893440700715248,0.03124450535010488
13,3,gelu,0.1,True,0.01,0.07573166762075377,0.0239326672214797
13,3,gelu,0.1,True,0.02,0.06542354952839996,0.015201490697735113
13,3,gelu,0.1,True,0.03,0.05624366948064928,0.025003301887252118
13,4,relu,0.0,True,0.01,0.08175350307591885,0.02210465631281816
13,4,relu,0.0,True,0.02,0.06643903627774828,0.02270334429010832
13,4,relu,0.0,True,0.03,0.064091103061273,0.015045638014299043
13,4,relu,0.1,True,0.01,0.08735160297022934,0.03301570086683283
13,4,relu,0.1,True,0.02,0.06763845974896443,0.015104659863232337
13,4,relu,0.1,True,0.03,0.08372896639817183,0.03121946745611225
13,4,tanh,0.0,True,0.01,0.08576234159780319,0.03054278625809408
13,4,tanh,0.0,True,0.02,0.07060200407766963,0.02425201739836311
13,4,tanh,0.0,True,0.03,0.07169963689642597,0.02018886492179096
13,4,tanh,0.1,True,0.01,0.07529196857915102,0.016894913124814233
13,4,tanh,0.1,True,0.02,0.07208151747748043,0.020472205923497074
13,4,tanh,0.1,True,0.03,0.07091800858829797,0.010127244455042868
13,4,swish,0.0,True,0.01,0.0732361907959497,0.02025166257139692
13,4,swish,0.0,True,0.02,0.06656015052839767,0.022580365365127014
13,4,swish,0.0,True,0.03,0.06416551572601445,0.02307431901553973
13,4,swish,0.1,True,0.01,0.06614207807423214,0.02572893628405559
13,4,swish,0.1,True,0.02,0.06768499802434604,0.020456637950043544
13,4,swish,0.1,True,0.03,0.06506784360261789,0.020787811723608062
13,4,leakyrelu,0.0,True,0.01,0.08748097551131354,0.032734157793698836
13,4,leakyrelu,0.0,True,0.02,0.07733599656793108,0.022946164306356383
13,4,leakyrelu,0.0,True,0.03,0.06542007915301082,0.02208673177918179
13,4,leakyrelu,0.1,True,0.01,0.07218170816917234,0.02208700698427268
13,4,leakyrelu,0.1,True,0.02,0.06888996277516081,0.017829038319896982
13,4,leakyrelu,0.1,True,0.03,0.07262678461210458,0.02005354422003176
13,4,gelu,0.0,True,0.01,0.06421173409733531,0.025846070093271462
13,4,gelu,0.0,True,0.02,0.05862864640634422,0.023527548464226576
13,4,gelu,0.0,True,0.03,0.07050744056978864,0.02013836568434648
13,4,gelu,0.1,True,0.01,0.07138455507614974,0.01352526635436585
13,4,gelu,0.1,True,0.02,0.06821082839853387,0.01885987716291597
13,4,gelu,0.1,True,0.03,0.0603804292931064,0.018131486252323924
13,5,relu,0.0,True,0.01,0.0851988726187727,0.03173211666470576
13,5,relu,0.0,True,0.02,0.07559339605260622,0.02588917786506961
13,5,relu,0.0,True,0.03,0.08094915797435588,0.035134781920894836
13,5,relu,0.1,True,0.01,0.0817376879493524,0.028714449292800683
13,5,relu,0.1,True,0.02,0.0810071992398235,0.027280304722698347
13,5,relu,0.1,True,0.03,0.08372039236671829,0.02536187691343281
13,5,tanh,0.0,True,0.01,0.07864810536634728,0.019986336452891777
13,5,tanh,0.0,True,0.02,0.06977309394224697,0.01845457895052031
13,5,tanh,0.0,True,0.03,0.07093171052533469,0.02056859510553116
13,5,tanh,0.1,True,0.01,0.07241483308392359,0.02179129401808036
13,5,tanh,0.1,True,0.02,0.0870204710066573,0.02352331380731349
13,5,tanh,0.1,True,0.03,0.06920137594406288,0.019600063214095083
13,5,swish,0.0,True,0.01,0.061077539333175085,0.0201738876601296
13,5,swish,0.0,True,0.02,0.06117511751106733,0.03631625624619742
13,5,swish,0.0,True,0.03,0.05980423464396864,0.016207687153407424
13,5,swish,0.1,True,0.01,0.06945681558023364,0.014790538737429668
13,5,swish,0.1,True,0.02,0.06254476791633591,0.018744919422244512
13,5,swish,0.1,True,0.03,0.07179242003432086,0.02214926584857426
13,5,leakyrelu,0.0,True,0.01,0.08652552773750585,0.03063695855949416
13,5,leakyrelu,0.0,True,0.02,0.08323852701871808,0.03570565182356708
13,5,leakyrelu,0.0,True,0.03,0.07543244247181982,0.01944807058664149
13,5,leakyrelu,0.1,True,0.01,0.08545317115527096,0.03134488487918628
13,5,leakyrelu,0.1,True,0.02,0.06902803576527601,0.012621710844371536
13,5,leakyrelu,0.1,True,0.03,0.07521930750710577,0.0191696247935926
13,5,gelu,0.0,True,0.01,0.07570853969432663,0.030029559984318145
13,5,gelu,0.0,True,0.02,0.07086103040343361,0.02488582545958726
13,5,gelu,0.0,True,0.03,0.0601528102995979,0.016796485071662842
13,5,gelu,0.1,True,0.01,0.07232357510081491,0.014882640566233285
13,5,gelu,0.1,True,0.02,0.06624492238569016,0.018382226699579788
13,5,gelu,0.1,True,0.03,0.07588906253619351,0.03413526673409549
14,2,relu,0.0,True,0.01,0.08934835592818664,0.031467841503538416
14,2,relu,0.0,True,0.02,0.07557202998526684,0.02755878794777464
14,2,relu,0.0,True,0.03,0.07241198383606988,0.025084154046219567
14,2,relu,0.1,True,0.01,0.06343065392050964,0.026594825013204523
14,2,relu,0.1,True,0.02,0.0638643482652562,0.02414184072705176
14,2,relu,0.1,True,0.03,0.07546418269734999,0.033811171227870224
14,2,tanh,0.0,True,0.01,0.08566572837860685,0.030710698557725687
14,2,tanh,0.0,True,0.02,0.08063033938277034,0.03252228080501915
14,2,tanh,0.0,True,0.03,0.08407320729561438,0.02705583523819436
14,2,tanh,0.1,True,0.01,0.08537082158761279,0.02142755025549629
14,2,tanh,0.1,True,0.02,0.08572061840797163,0.027081398652598915
14,2,tanh,0.1,True,0.03,0.08746642618389333,0.02450997916770669
14,2,swish,0.0,True,0.01,0.07243159659018125,0.01708434953535786
14,2,swish,0.0,True,0.02,0.06375180728381882,0.021622977974686392
14,2,swish,0.0,True,0.03,0.06464258905186435,0.017055050730522422
14,2,swish,0.1,True,0.01,0.0717720913752712,0.022818985393177768
14,2,swish,0.1,True,0.02,0.06810555982364347,0.02181201344173776
14,2,swish,0.1,True,0.03,0.06036663191082961,0.015004598905436331
14,2,leakyrelu,0.0,True,0.01,0.07730866019874524,0.022185242379062
14,2,leakyrelu,0.0,True,0.02,0.07415982348767086,0.03422348142853689
14,2,leakyrelu,0.0,True,0.03,0.08099393825345927,0.018903455976944785
14,2,leakyrelu,0.1,True,0.01,0.07851678890424328,0.022877432080510844
14,2,leakyrelu,0.1,True,0.02,0.07150981948923933,0.025961863908870668
14,2,leakyrelu,0.1,True,0.03,0.0696853370208776,0.01725047125037782
14,2,gelu,0.0,True,0.01,0.06095117621693661,0.013999324319953012
14,2,gelu,0.0,True,0.02,0.06820957779501338,0.03224489667924312
14,2,gelu,0.0,True,0.03,0.06889573702859085,0.023762398591157585
14,2,gelu,0.1,True,0.01,0.07192015244541765,0.023256515904510444
14,2,gelu,0.1,True,0.02,0.06731768044928943,0.018413718470388425
14,2,gelu,0.1,True,0.03,0.061928851268873875,0.01976787838860497
14,3,relu,0.0,True,0.01,0.07983386247531031,0.023142969899880624
14,3,relu,0.0,True,0.02,0.07174378599438984,0.02686318463655346
14,3,relu,0.0,True,0.03,0.06860743543958367,0.02563230954042077
14,3,relu,0.1,True,0.01,0.06857947932362002,0.019995571046343055
14,3,relu,0.1,True,0.02,0.06417607102158626,0.014897123106887003
14,3,relu,0.1,True,0.03,0.06160226953671043,0.013097819534470324
14,3,tanh,0.0,True,0.01,0.06619896988948841,0.02003541778515336
14,3,tanh,0.0,True,0.02,0.06733306081329041,0.02020483390081075
14,3,tanh,0.0,True,0.03,0.07072407859113754,0.024434556038221127
14,3,tanh,0.1,True,0.01,0.08470303892494385,0.02078252029284004
14,3,tanh,0.1,True,0.02,0.07372161478754287,0.014958722198607057
14,3,tanh,0.1,True,0.03,0.07630619647318279,0.01648083151751506
14,3,swish,0.0,True,0.01,0.07304945018964806,0.028516488835385836
14,3,swish,0.0,True,0.02,0.06035354916266673,0.02597200697867396
14,3,swish,0.0,True,0.03,0.0632989290488051,0.0217645961087603
14,3,swish,0.1,True,0.01,0.06980210057580524,0.023794677246654863
14,3,swish,0.1,True,0.02,0.06930776125899392,0.029795554619257977
14,3,swish,0.1,True,0.03,0.06340428480957587,0.028132877318676745
14,3,leakyrelu,0.0,True,0.01,0.07350850060187862,0.02226119365135224
14,3,leakyrelu,0.0,True,0.02,0.07456505859339514,0.034465533928648984
14,3,leakyrelu,0.0,True,0.03,0.07263780139063189,0.027193656709976186
14,3,leakyrelu,0.1,True,0.01,0.07518695397749757,0.02360056862581478
14,3,leakyrelu,0.1,True,0.02,0.06351446017785789,0.011972733971021329
14,3,leakyrelu,0.1,True,0.03,0.05983601532234713,0.008046932948058605
14,3,gelu,0.0,True,0.01,0.07429361743658021,0.028220144182968213
14,3,gelu,0.0,True,0.02,0.06916990880726083,0.019378428365845864
14,3,gelu,0.0,True,0.03,0.06257139074152876,0.026480814634210897
14,3,gelu,0.1,True,0.01,0.06890074885042652,0.021745989559528285
14,3,gelu,0.1,True,0.02,0.07271006488503877,0.030394457589296188
14,3,gelu,0.1,True,0.03,0.06923006618672688,0.0269813719178462
14,4,relu,0.0,True,0.01,0.07576116759218354,0.02216770826026218
14,4,relu,0.0,True,0.02,0.07938898728977202,0.0351001470019967
14,4,relu,0.0,True,0.03,0.07883352159631232,0.0316962821529847
14,4,relu,0.1,True,0.01,0.06737577589695871,0.01852731113233624
14,4,relu,0.1,True,0.02,0.07508263313435995,0.022245991010136117
14,4,relu,0.1,True,0.03,0.06785055449811163,0.013268491778510269
14,4,tanh,0.0,True,0.01,0.07048334924622526,0.02477060838590292
14,4,tanh,0.0,True,0.02,0.07556137380934236,0.026033173024679158
14,4,tanh,0.0,True,0.03,0.07508005264864721,0.022620170591835343
14,4,tanh,0.1,True,0.01,0.07136558715054382,0.016376345505003255
14,4,tanh,0.1,True,0.02,0.07080492609415524,0.019556467289556685
14,4,tanh,0.1,True,0.03,0.06647895909060111,0.0156478325348779
14,4,swish,0.0,True,0.01,0.06928750978222456,0.02474219603685734
14,4,swish,0.0,True,0.02,0.06813747186540049,0.02922194719114693
14,4,swish,0.0,True,0.03,0.06265564673795371,0.0240079565041056
14,4,swish,0.1,True,0.01,0.07055040876029901,0.02779553450663809
14,4,swish,0.1,True,0.02,0.061356437823635465,0.02231604415652921
14,4,swish,0.1,True,0.03,0.07230470435622267,0.031623470583705064
14,4,leakyrelu,0.0,True,0.01,0.07797379296835633,0.030470964280558312
14,4,leakyrelu,0.0,True,0.02,0.07622778124128278,0.024973982601665872
14,4,leakyrelu,0.0,True,0.03,0.07233114422681736,0.0369109607244391
14,4,leakyrelu,0.1,True,0.01,0.06938456360942953,0.016307794201134783
14,4,leakyrelu,0.1,True,0.02,0.06897884355554385,0.020508790978843738
14,4,leakyrelu,0.1,True,0.03,0.06973066580082181,0.028701684319854974
14,4,gelu,0.0,True,0.01,0.06446432879481334,0.018380855467962347
14,4,gelu,0.0,True,0.02,0.0728245054120508,0.031493631011544926
14,4,gelu,0.0,True,0.03,0.06394190245352878,0.021441954260087395
14,4,gelu,0.1,True,0.01,0.07157438399920295,0.020882081426862358
14,4,gelu,0.1,True,0.02,0.06831564648069262,0.025390258472159758
14,4,gelu,0.1,True,0.03,0.0645617609650465,0.01918152858590684
14,5,relu,0.0,True,0.01,0.08254571015294626,0.022895132879662286
14,5,relu,0.0,True,0.02,0.0732830067596795,0.02538044801193632
14,5,relu,0.0,True,0.03,0.07603938602724371,0.02060697242945953
14,5,relu,0.1,True,0.01,0.07534163763848027,0.024808099650098208
14,5,relu,0.1,True,0.02,0.06607102664890081,0.01743494181285922
14,5,relu,0.1,True,0.03,0.05952424300856959,0.010637608277338128
14,5,tanh,0.0,True,0.01,0.0779897085102244,0.02779172252596928
14,5,tanh,0.0,True,0.02,0.07052482779498498,0.019341555216023504
14,5,tanh,0.0,True,0.03,0.05840668984735727,0.015412100819485028
14,5,tanh,0.1,True,0.01,0.06904670674484477,0.01492690597426776
14,5,tanh,0.1,True,0.02,0.07197840653701129,0.012872505244638077
14,5,tanh,0.1,True,0.03,0.07470150695937641,0.013766657632644348
14,5,swish,0.0,True,0.01,0.06147029617831923,0.02614010114359224
14,5,swish,0.0,True,0.02,0.06824376325662496,0.028984074022045975
14,5,swish,0.0,True,0.03,0.06459811482130448,0.02961883597601749
14,5,swish,0.1,True,0.01,0.0730147561810665,0.025561161589564355
14,5,swish,0.1,True,0.02,0.06290057501755547,0.018639368583756928
14,5,swish,0.1,True,0.03,0.06589648968088876,0.017791948028477184
14,5,leakyrelu,0.0,True,0.01,0.09019150806871926,0.027307332232641385
14,5,leakyrelu,0.0,True,0.02,0.08417780550473064,0.03280772649690624
14,5,leakyrelu,0.0,True,0.03,0.07625971739296493,0.024665183896292825
14,5,leakyrelu,0.1,True,0.01,0.07319946991038276,0.013069484090152933
