loss_mode,diluent_encoding,hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,mean_rmse,std_rmse,optimizer,use_scheduler,rel_eps
absolute,onehot,40,4,mish,0.1,True,0.0396736788172729,0.0513752143230433,0.0135387672245323,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0362807306152335,0.0520954706654925,0.0126401925312868,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0497587994051589,0.0531423900789114,0.0103465639898805,adam,True,
absolute,onehot,36,5,mish,0.1,True,0.0329104735986278,0.0597406284008937,0.0132591473523505,adam,True,
absolute,onehot,40,4,mish,0.1,True,0.0408614614792351,0.0540546925662845,0.0127698759242419,adam,True,
absolute,onehot,41,4,mish,0.1,True,0.0455451738423333,0.0542055510510281,0.0158644034370146,adam,True,
absolute,onehot,42,5,mish,0.1,True,0.0376562264456364,0.0646719850156517,0.021734247393369,adam,True,
absolute,onehot,44,4,leakyrelu,0.1,True,0.0417815730408546,0.0572016136675405,0.0102350310252088,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.044403027348389,0.0544344811077957,0.0099305637727457,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0496502300870023,0.0528899429048866,0.0152736202334925,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0449262562701961,0.0476761217018063,0.0104049076866495,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.037615198427784,0.0512262431339025,0.0132768644580492,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0308035847395376,0.0570058196155757,0.023851806944407,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0419238183641914,0.0512568636930286,0.0107306869251152,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0347549981851438,0.0486464414478641,0.0122711872897276,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0460760825276319,0.0496888779074963,0.0075715679253658,adam,True,
absolute,onehot,39,4,mish,0.0,True,0.0356987313639636,0.0575438389071977,0.0174650587430762,adam,True,
absolute,onehot,37,4,gelu,0.1,True,0.0387117048005776,0.0503199796593622,0.0096732930852782,adam,True,
absolute,onehot,40,4,mish,0.1,True,0.0459041427000663,0.0535266847090389,0.0103432899337428,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0467713837472089,0.0537422727422462,0.0101534805954564,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0420844245549943,0.057323626897863,0.0140605829101604,adam,True,
absolute,onehot,40,4,mish,0.1,True,0.0435480537355091,0.0543666234465397,0.0238056563085258,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0337767191696782,0.0536620457389002,0.0179830168101196,adam,True,
absolute,onehot,34,4,mish,0.1,True,0.0492281084014698,0.0543810647504518,0.0122209871615577,adam,True,
absolute,onehot,41,4,mish,0.1,True,0.0395406000855196,0.050418352102187,0.0125346760767744,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0459277300991447,0.0581576239436597,0.0207335550871134,adam,True,
absolute,onehot,39,4,leakyrelu,0.1,True,0.0427795687290177,0.0604163474185229,0.0114905900613873,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0497687702447127,0.050242784347794,0.0105135402346103,adam,True,
absolute,onehot,37,5,mish,0.1,True,0.0346221798277374,0.0539779948519426,0.0125261273749979,adam,True,
absolute,onehot,39,5,mish,0.1,True,0.0376870640315277,0.0528369523637866,0.006364180456169,adam,True,
absolute,onehot,48,3,mish,0.1,True,0.031257643738581,0.0524620167918665,0.0212376286658503,adam,True,
absolute,onehot,40,4,mish,0.1,True,0.0403988977117992,0.0566901393361021,0.0154681897570694,adam,True,
absolute,onehot,35,5,mish,0.1,True,0.0457455483740147,0.0588372145667804,0.0096040896835813,adam,True,
absolute,onehot,42,4,mish,0.1,True,0.0019381197768631,0.067938045224864,0.0300869714775424,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0366295831358713,0.0503994097689792,0.0063577152111016,adam,True,
absolute,onehot,41,4,mish,0.1,True,0.0417260106323454,0.0486360424362676,0.0080880034245198,adam,True,
absolute,onehot,41,4,mish,0.1,True,0.0429968782750333,0.0544572966866025,0.0153421061039402,adam,True,
absolute,onehot,43,4,mish,0.1,True,0.0499634487069896,0.0505924585432329,0.0120168988541439,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0397940184084987,0.0516780918443773,0.0175840573332396,adam,True,
absolute,onehot,42,4,mish,0.1,True,0.0441524121158798,0.0553093914574181,0.0089553742177058,adam,True,
absolute,onehot,40,4,mish,0.1,True,0.0335646241851877,0.0579849922407786,0.0147550697025486,adam,True,
absolute,onehot,37,5,mish,0.1,True,0.039994534643427,0.0540628773233341,0.0129427408699198,adam,True,
absolute,onehot,41,4,mish,0.1,True,0.0464420570312584,0.0525746267689209,0.0080740960978121,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0358128353068221,0.0562458854713428,0.0215751088827716,adam,True,
absolute,onehot,45,4,leakyrelu,0.1,True,0.0418929006872691,0.063386761334238,0.0122923184726111,adam,True,
absolute,onehot,38,5,mish,0.0,True,0.0072992091717053,0.0623120720814878,0.0300870313919347,adam,True,
absolute,onehot,29,4,mish,0.1,True,0.0458552268280198,0.0511543951864742,0.013690965671724,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.029243085557774,0.0589039508518356,0.0265488175808499,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0434349289090914,0.0546393745325737,0.0168749751107169,adam,True,
absolute,onehot,40,4,mish,0.1,True,0.0384941233716529,0.0526096398468893,0.0165914687212712,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0464823509883096,0.0530910263617532,0.0190212866712434,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0498535669447426,0.0585739104685273,0.0138519844997042,adam,True,
absolute,onehot,41,4,mish,0.1,True,0.0407730788942406,0.05326270379446,0.0077721323324697,adam,True,
absolute,onehot,40,4,gelu,0.1,True,0.0362785307954899,0.056473313691358,0.017895202204776,adam,True,
absolute,onehot,47,5,mish,0.1,True,0.043205332266745,0.0535932899462831,0.0084585658690265,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0040673221133301,0.0618241848390287,0.0227947141991707,adam,True,
absolute,onehot,42,4,swish,0.2,True,0.0323032397353365,0.0530706381529517,0.0123687402509073,adam,True,
absolute,onehot,38,3,mish,0.1,True,0.0385606966146514,0.0503667867001199,0.0211992036721909,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0498156114639362,0.0519293308370117,0.0089414542421335,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0464925621835011,0.0564099874206577,0.014639077534689,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0438364203602803,0.0623612366687629,0.0310647681207678,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0467777809853535,0.0490261737716112,0.0117038550748627,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0414457625947882,0.0568070359826329,0.0135789529038364,adam,True,
absolute,onehot,40,4,mish,0.1,True,0.0459435862660411,0.0543017296187076,0.0118328927691316,adam,True,
absolute,onehot,37,5,leakyrelu,0.1,True,0.0380240002391247,0.0491190555458617,0.0026822946130473,adam,True,
absolute,onehot,35,5,leakyrelu,0.1,True,0.0372369248590136,0.0547675509248083,0.0105765468420479,adam,True,
absolute,onehot,36,5,leakyrelu,0.1,True,0.0343656988330837,0.0550125626506979,0.0038894129623352,adam,True,
absolute,onehot,37,5,leakyrelu,0.1,True,0.0396264254524092,0.0528955633503534,0.0085444075614247,adam,True,
absolute,onehot,37,5,leakyrelu,0.1,True,0.0430195226444249,0.0573203853591654,0.0069572811330266,adam,True,
absolute,onehot,38,5,leakyrelu,0.1,True,0.0467559711907869,0.0668017109371597,0.0182364794661348,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0409025710857957,0.0536486209707504,0.0142777331986112,adam,True,
absolute,onehot,41,4,mish,0.1,True,0.0376951695848984,0.0512081789542605,0.0094402869226343,adam,True,
absolute,onehot,36,5,mish,0.1,True,0.0434391323540121,0.0557070434314077,0.0103770047162691,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0155279243502727,0.0625790645569113,0.0274996837223142,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0465588605955801,0.0524442565894322,0.0093450595815738,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.035551208093435,0.0581122696002623,0.0197578953852183,adam,True,
absolute,onehot,40,5,mish,0.1,True,0.039988544961806,0.0532107551959452,0.009380398266173,adam,True,
absolute,onehot,41,4,leakyrelu,0.1,True,0.0323292067764188,0.0538819768030833,0.0088247117947524,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0482810001059544,0.0536071852248966,0.0163307823336205,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0484494138802045,0.0515280942667195,0.0124889736731001,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0435257367302814,0.0497825299257211,0.0137090120356817,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0435799923034786,0.0558851539421285,0.0159797495657736,adam,True,
absolute,onehot,46,4,mish,0.1,True,0.0443190350502635,0.0587057782725639,0.0118058021638973,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0404523941882817,0.0619652470551715,0.0205599306632978,adam,True,
absolute,onehot,49,4,mish,0.0,True,0.0368901750948069,0.0525533743652741,0.0182330694658557,adam,True,
absolute,onehot,43,4,mish,0.1,True,0.0421017325284346,0.0527836520685251,0.014624240469781,adam,True,
absolute,onehot,37,5,mish,0.1,True,0.049634094129828,0.0585145638448238,0.0108893581721076,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0387901500583461,0.0551347192377267,0.0269104910480158,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0458196884166138,0.0585551105261426,0.012376616344104,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.049774997174795,0.050290310991434,0.0091821827096093,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0447757029035623,0.0520757412888431,0.0100727215480332,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0419739216735325,0.055209604966084,0.0116962761031655,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0499654176977937,0.0528749398553064,0.0094579314673287,adam,True,
absolute,onehot,40,4,mish,0.2,True,0.0454834109940069,0.0610952104363093,0.0110831095487729,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0401187745619161,0.05348475324125,0.0102339207244114,adam,True,
absolute,onehot,38,5,mish,0.1,True,0.0455777573168974,0.0528452060861474,0.0152855145126303,adam,True,
absolute,onehot,37,4,gelu,0.1,True,0.0338922080418919,0.0538733580251238,0.0186610927129103,adam,True,
absolute,onehot,42,3,swish,0.1,True,0.0372752338613334,0.054865925721204,0.013573204479141,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.049385376750354,0.0617426721045204,0.0065266165554707,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0463080102794791,0.0553665655877825,0.0128691693077201,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0497241071951748,0.0543670614279661,0.0127324309864227,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0435529282408042,0.0575032692637455,0.0137295539817825,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0419791078920678,0.0563976703112715,0.0137752849585726,adam,True,
absolute,onehot,40,4,mish,0.1,True,0.0093224690123955,0.0627142595204895,0.0300240210080344,adam,True,
absolute,onehot,37,4,leakyrelu,0.1,True,0.0466467870367299,0.0528491334012119,0.008261885010416,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0396321698176612,0.0523999998198839,0.0167274043785044,adam,True,
absolute,onehot,41,5,mish,0.1,True,0.0495718679474781,0.060883819743605,0.0078567188198852,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0439323330807315,0.0502041241175282,0.013439620956167,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0428412100616015,0.0564606958602746,0.0135895808602179,adam,True,
absolute,onehot,40,4,mish,0.1,True,0.0356274709708859,0.0549121932031516,0.0144756564424481,adam,True,
absolute,onehot,47,5,mish,0.1,True,0.0384473007227134,0.0553590726079299,0.0107961876683185,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0419072750651501,0.0520486625165245,0.0151584421187702,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0455096325586691,0.0517597146147485,0.0118109658888786,adam,True,
absolute,onehot,41,4,leakyrelu,0.1,True,0.0395036079471276,0.0546941402351704,0.014118434618156,adam,True,
absolute,onehot,39,5,mish,0.1,True,0.034692011440907,0.0570547090219108,0.0134856273391115,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.043703686916792,0.0638288658955991,0.0235791351287041,adam,True,
absolute,onehot,38,4,mish,0.0,True,0.0301175109439541,0.061944044401183,0.0256668741762114,adam,True,
absolute,onehot,40,4,mish,0.1,True,0.0414061595737497,0.0543479436629777,0.0170645348046777,adam,True,
absolute,onehot,37,5,mish,0.1,True,0.0375323943445235,0.0564460160409695,0.012980354427669,adam,True,
absolute,onehot,42,4,mish,0.1,True,0.0457773895375047,0.0507015602007611,0.0075490328637154,adam,True,
absolute,onehot,36,4,leakyrelu,0.2,True,0.0434927989725436,0.0526141075250828,0.0056504211463743,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0331914708858255,0.0536478408404087,0.014799720929063,adam,True,
absolute,onehot,38,5,mish,0.1,True,0.0396318513990131,0.0570587248730646,0.0161204951888483,adam,True,
absolute,onehot,48,4,gelu,0.1,True,0.0054628969623329,0.0596555600515458,0.0202435032446638,adam,True,
absolute,onehot,40,3,mish,0.1,True,0.046203371321369,0.0550115524572832,0.0188076229208574,adam,True,
absolute,onehot,43,4,mish,0.1,True,0.03583011411651,0.055317915564874,0.019690334384087,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.00322429932772,0.0721572966050178,0.0237405192366484,adam,True,
absolute,onehot,41,4,mish,0.1,True,0.0411634199023735,0.0543433352504928,0.0088710243039924,adam,True,
absolute,onehot,38,5,mish,0.1,True,0.0467822500409961,0.0568987940114369,0.0088343426326435,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0383993922676558,0.0492857148322307,0.0038004119869391,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.0383817460831023,0.0583213263300936,0.0172590502108146,adam,True,
absolute,onehot,37,4,leakyrelu,0.1,True,0.0325632856524777,0.0621725192858041,0.0183547641521027,adam,True,
absolute,onehot,36,5,mish,0.1,True,0.0412636445681391,0.0523880588472409,0.008673818143159,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0361344621911149,0.052797165659119,0.0106011799743136,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.038017417756759,0.0466249356266109,0.0138153976716087,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0317660074309755,0.0515172364914437,0.0135030942670973,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0352346830662604,0.0553256647455494,0.0151249600425927,adam,True,
absolute,onehot,41,5,mish,0.0,True,0.0379086113933699,0.0553580703816199,0.0126628989339623,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0382773879773084,0.0509665452233449,0.0143104239071508,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.028376573141916,0.057324221443034,0.0228072586818919,adam,True,
absolute,onehot,40,4,leakyrelu,0.1,True,0.0347390299890247,0.0537154480617448,0.0135494699028995,adam,True,
absolute,onehot,42,5,mish,0.1,True,0.0410952554504793,0.0614199751063882,0.0101303922590028,adam,True,
absolute,onehot,34,4,mish,0.1,True,0.0374622532334028,0.0534853860693017,0.0129492518006033,adam,True,
absolute,onehot,45,4,mish,0.2,True,0.0432120241933141,0.0619133735492939,0.0092595827895751,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.0394795194631154,0.0572288801326104,0.0212297297441446,adam,True,
absolute,onehot,39,3,mish,0.1,True,0.0320735560192375,0.0537139262842886,0.0197600894574765,adam,True,
absolute,onehot,37,4,mish,0.1,True,0.044368471187675,0.0538085795997357,0.0138121696151205,adam,True,
absolute,onehot,35,5,mish,0.1,True,0.0466972557310335,0.056723980281209,0.0058311760181775,adam,True,
absolute,onehot,41,4,gelu,0.1,True,0.0348616682078285,0.061333261937773,0.0138252683260199,adam,True,
absolute,onehot,40,4,leakyrelu,0.1,True,0.0411817874436657,0.052805399395255,0.0117080464826166,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0499926317753973,0.0572185578336732,0.0166671943265635,adam,True,
absolute,onehot,38,5,swish,0.1,True,0.0374283938739488,0.0500227514938888,0.0101270983085721,adam,True,
absolute,onehot,38,4,mish,0.1,True,0.0437722782862773,0.0568171590975651,0.0175232003063804,adam,True,
absolute,onehot,42,4,mish,0.1,True,0.016958773992472,0.05500227778178,0.016564663918906,adam,True,
absolute,onehot,39,4,mish,0.1,True,0.0303520291607848,0.0493265623913882,0.0179423488604208,adam,True,
absolute,onehot,44,4,mish,0.1,True,0.029662327613578,0.058886620573761,0.0222033590799019,adam,True,
absolute,onehot,37,5,mish,0.1,True,0.0325534200444292,0.0515852188964382,0.0103031379368601,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0279726252092785,0.0573683663864543,0.020965081433359,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0265073504551198,0.0537309783771711,0.0182699531913978,adamw,True,
absolute,onehot,46,4,mish,0.1,True,0.0204308430027745,0.0588966735684062,0.0239887349896849,adamw,True,
absolute,onehot,40,4,leakyrelu,0.0,True,0.0310429609607018,0.0698835203089354,0.0271333565977693,adamw,True,
absolute,onehot,37,5,mish,0.1,True,0.0355366865717053,0.0525844628860084,0.0098741275967827,adamw,True,
absolute,onehot,63,4,mish,0.1,True,0.012134157766294,0.0574198521016886,0.0233196733591093,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0334098400737345,0.0518001365196329,0.0109143053583285,adamw,True,
absolute,onehot,43,4,mish,0.1,True,0.0013694217357864,0.0708161665745607,0.020858204226713,adamw,True,
absolute,onehot,38,5,mish,0.2,True,0.0396948673022563,0.0678373874727597,0.0120911878219034,adamw,True,
absolute,onehot,41,4,mish,0.1,True,0.0368391401856238,0.0577017901107897,0.0222721608593272,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0411072467479328,0.0482866330974794,0.0074086458700438,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0414658081296815,0.0558883690372931,0.0127114724607041,adamw,True,
absolute,onehot,38,4,leakyrelu,0.1,True,0.0466290329179355,0.0600681364510643,0.0094715893692581,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0417710380563979,0.0600231557442623,0.0203917150243123,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0462020764303392,0.049973732000721,0.0100257198031116,adamw,True,
absolute,onehot,40,4,mish,0.1,True,0.0396562786403251,0.0580120870936507,0.0188863243725933,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0383890501231814,0.0519153034667672,0.0104261070070855,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0498736268558221,0.0509096004964657,0.0069946803334391,adamw,True,
absolute,onehot,39,3,mish,0.1,True,0.0438718012467291,0.0549452180578027,0.018518227974489,adamw,True,
absolute,onehot,38,4,swish,0.1,True,0.0424110944392461,0.0658455280168975,0.0271885906400325,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0352941296277905,0.0517961176245126,0.0136175404788907,adamw,True,
absolute,onehot,40,4,mish,0.1,True,0.0458845327905277,0.0521550925479878,0.0140829950031852,adamw,True,
absolute,onehot,37,4,leakyrelu,0.1,True,0.0386021173322246,0.060615716029562,0.0145486827621274,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0428905033556723,0.0572181663034075,0.0184664028880204,adamw,True,
