Scenario,BatchID,n_points,t_min,t_max,accept_frac,rmse_med_curve,success,tau_prior_mode,t_peak,t_peak_repr,mu_tau_prior,sig_tau_prior,flat_ratio,tau_fixed,lambda_med,lambda_q025,lambda_q975,lambda_q16,lambda_q84,tau_med,tau_q025,tau_q975,tau_q16,tau_q84,beta_med,beta_q025,beta_q975,beta_q16,beta_q84
S1_uniform_all,F54,10,0.0,420.0,0.5015138888888889,0.02410677133602185,True,,,,,,,,0.2122433778793971,0.0024581521814160813,0.3726032927123196,0.083281873233354,0.3006808874964066,6601.512057671727,11.400369775422702,9862.16603156631,2580.076298349965,9062.494673202256,2.021565177782522,0.30095035937441444,2.701393706607197,1.6577603411375164,2.3529017635022518
S1_uniform_all,F55,10,0.0,420.0,0.5337569444444444,0.02165863627230875,True,,,,,,,,0.1555267522724551,0.00195297242191924,0.274123484116389,0.0745661741308967,0.2163976265266375,6808.003618110519,13.402676818109628,9853.134598859317,3260.178913061163,9100.757245836327,2.186393495380141,0.21901502776380527,3.113400816156699,1.736898676953003,2.6347366054547927
S1_uniform_all,F56,10,0.0,420.0,0.5110138888888889,0.025906760486874313,True,,,,,,,,0.1986329150141899,0.002752492832151,0.35435977822592424,0.08332080731769576,0.28068322412623037,6637.560979777083,20.736137766745042,9860.01817102469,2756.4611866787454,9031.963591436248,2.1652857720845997,0.4991443229717566,2.9383126739326406,1.7495544368594882,2.546718834305153
S1_uniform_all,F57,10,0.0,420.0,0.5157361111111111,0.026462621812932276,True,,,,,,,,0.20602041637052276,0.002312519861788638,0.35531713692142475,0.08984229882429472,0.28578652025029816,6821.205573314001,5.731754846678012,9871.1131700973,2944.929985135091,9124.96109127323,2.115086734174101,0.44539712521560076,2.857227755134722,1.731894745367157,2.4781559793327
S1_uniform_all,F58,10,0.0,420.0,0.5108611111111111,0.026364256079725472,True,,,,,,,,0.21834752358188414,0.002051544516693512,0.3914044725717626,0.0914552377553282,0.30820740753536585,6621.245044332028,4.994973511176821,9847.64730562999,2745.719191405263,9060.013917461732,2.2883205164451725,0.22055664580721596,3.0622473470358247,1.8817718268425006,2.669544605312349
S1_uniform_all,F59,10,0.0,420.0,0.5034930555555556,0.025101547282070865,True,,,,,,,,0.26024366233191254,0.002423275922823111,0.4547295734009774,0.10232022996199423,0.3664334785750874,6568.725643890823,3.8142756435439638,9857.307933860942,2563.0291098092835,9021.199437863199,2.0274749297566483,0.30570344054033033,2.61241996225551,1.6992853553564653,2.320707062046311
S1_uniform_all,F6,10,0.0,420.0,0.5091180555555556,0.023077899497528625,True,,,,,,,,0.20937345012627237,0.0014514115053449498,0.4153591126928312,0.09767122489704767,0.31756346853450174,6749.125987776021,9.109554207793526,9871.533174003904,3132.9986117258773,9086.272536572144,8.9129052062714,2.08031509997433,9.953129898184423,7.412801025572466,9.704353573736185
S1_uniform_all,F60,10,0.0,420.0,0.4889722222222222,0.025716888252789158,True,,,,,,,,0.19271480282885994,0.002270356303511934,0.3366829851784759,0.07105047113305539,0.27243316085440217,6629.285520351281,13.55683889364732,9858.24102829207,2386.1204177027644,9080.18971805615,1.7973733977885962,0.13538365845436018,2.428410960625908,1.434703426426063,2.0982109992451985
S1_uniform_all,F61,10,0.0,420.0,0.4784861111111111,0.029352838762344662,True,,,,,,,,0.19303667885294956,0.002376816099358244,0.34465623388943434,0.06253099393842604,0.276425388042813,6466.198182070707,14.753473412175563,9842.10138266634,2025.330774499166,8970.908253846128,1.8531083453992214,0.21797082567629184,2.511866111009661,1.4524290697091031,2.1856654059556
S1_uniform_all,F62,10,0.0,420.0,0.5116597222222222,0.025942796627643924,True,,,,,,,,0.206737743116702,0.002902384537285753,0.3598474729338145,0.08531755979122803,0.2907411211545532,6573.549465668869,22.243509835176148,9854.503692780587,2677.106105541188,9015.345668725908,1.8479068910989462,0.44837900216011556,2.446198717627024,1.5206496343922244,2.145575959807959
S1_uniform_all,F63,10,0.0,420.0,0.5140763888888888,0.02593228693951456,True,,,,,,,,0.18743158750111627,0.002128894382892331,0.32719896233447004,0.08331552474199422,0.2611337789609761,6764.215796466597,7.226949044851279,9861.327487525445,2978.0182771353484,9106.815861842671,2.0035928426687732,0.25700132402413806,2.732527448016051,1.622966156315628,2.3623214697750923
