lambda,tau,beta,log_lambda,log_tau,log_beta,BatchID,accept_frac
84010.52346662634,810.855909955024,4.4253236164975185,11.338697349343246,6.698090368731069,1.4873434094575118,F25,0.5329861111111112
78717.50770458534,435.3770314036094,4.5315645214383204,11.273620870968147,6.076212394546332,1.5110672488397396,F25,0.5329861111111112
64864.83134006759,459.05293396528305,4.916377413549783,11.080060865833191,6.129165527954282,1.5925719612446825,F25,0.5329861111111112
38219.1775352311,304.9814262519918,4.058787004088979,10.551092698338,5.7202508772186285,1.4008841615079817,F25,0.5329861111111112
3199.0383632562916,883.0617286305334,2.179620387709079,8.070605532142785,6.783395106009369,0.7791507275594945,F25,0.5329861111111112
77367.21009205426,416.9707269033973,4.694755789599986,11.25631832759458,6.033016020062289,1.5464460963127213,F25,0.5329861111111112
41644.429333848,580.2036287375599,4.9128646982645305,10.636922889162285,6.363379125955164,1.5918572132722884,F25,0.5329861111111112
10587.115735309362,276.29395518677165,3.6157266772148886,9.267393044116004,5.621465353972973,1.28529285261968,F25,0.5329861111111112
96611.32597118124,314.82679821539466,4.88069907213146,11.478451259406306,5.752022640669117,1.5852884620913532,F25,0.5329861111111112
39131.90363486072,733.1655116656297,3.943047890374926,10.57469336300812,6.597371476759974,1.3719540004912543,F25,0.5329861111111112
84053.24996442639,468.15511485889175,4.311039204646583,11.339205805125813,6.148799683009058,1.4611789898193512,F25,0.5329861111111112
5882.254311842281,542.9264214776467,0.6281914629733412,8.679695353786633,6.296973807028069,-0.4649102816335078,F25,0.5329861111111112
11194.81684553873,669.0501743918705,4.062605001200597,9.323206168518382,6.5058590564069245,1.40182439377122,F25,0.5329861111111112
14553.941126636802,106.07925395762412,4.230687892764735,9.585617103731666,4.664186493584995,1.4423646022396075,F25,0.5329861111111112
37187.64788679629,132.20900011291113,5.248309340552583,10.523731939067877,4.884384004623057,1.6579059943696814,F25,0.5329861111111112
30541.04241529928,364.4453901759689,4.207021756048388,10.326826710976599,5.89837671903364,1.4367549759875455,F25,0.5329861111111112
64221.51650569595,583.0305993635393,4.572580851587411,11.070093581592285,6.368239671016955,1.520077783267051,F25,0.5329861111111112
26582.094672404368,441.0609433681935,4.230919502751462,10.187993135497935,6.089183059477663,1.4424193459723191,F25,0.5329861111111112
24437.105504005325,689.5341444413964,4.4464776906155015,10.103857973538815,6.536016216589409,1.492112252553956,F25,0.5329861111111112
47945.444716335514,157.53647171746277,5.571305331161625,10.777819075096657,5.0596569979183945,1.7176293767817679,F25,0.5329861111111112
50935.874788175955,26.232091335112777,0.20947987896826933,10.838322763475212,3.2669835213566873,-1.5631275873432657,F25,0.5329861111111112
65536.99264749535,713.2571366778768,2.845702797930553,11.090370035443161,6.569841995901072,1.045810066221197,F25,0.5329861111111112
72983.8224971601,179.89472304587184,4.953121566141998,11.197993085943542,5.192371807818503,1.6000179972463522,F25,0.5329861111111112
56898.36886825721,436.1085714366387,5.0432622041800235,10.949021953064813,6.077891229405944,1.6180531354332315,F25,0.5329861111111112
69231.57510443302,37.24965004614451,5.174101303433824,11.145212325174528,3.617642550047062,1.6436656628983775,F25,0.5329861111111112
